product_id,store_code,store_name,product_name,sku,niche_term,product_category,regular_price,sale_price,discount_amount,discount_percentage
30866,"PA","Pasion Albiverde (Store)",,"D17CBTMXS","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
30866,"PA","Pasion Albiverde (Store)",,"D17CBTMM","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
30874,"PA","Pasion Albiverde (Store)",,"D17CNTMXL","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
30874,"PA","Pasion Albiverde (Store)",,"D17CNTMM","Oriente Petrolero","Poleras","160.00","79.99","80.01","50.01"
30889,"PA","Pasion Albiverde (Store)",,"D18CNTMXS","Oriente Petrolero","Women","190.00","95.00","95.00","50.00"
30904,"PA","Pasion Albiverde (Store)",,"D19CNTMXS","Oriente Petrolero","Poleras","190.00","95.00","95.00","50.00"
30904,"RBN","Rabbona","Manga Larga Franja Boca","BJML2CNTM","Apparel","Poleras","220.00","175.00","45.00","20.45"
30939,"PA","Pasion Albiverde (Store)",,"PA-T10","Oriente Petrolero","Tazas","60.00","39.99","20.01","33.35"
30944,"PA","Pasion Albiverde (Store)",,"PA-T11","Oriente Petrolero","Tazas","60.00","39.99","20.01","33.35"
30980,"PA","Pasion Albiverde (Store)",,"","Oriente Petrolero","Tazas",,,"0.00","0.00"
31285,"PA","Pasion Albiverde (Store)",,"PA-ML15-CN-TXL","Oriente Petrolero","Women","210.00","159.99","50.01","23.81"
31285,"PA","Pasion Albiverde (Store)",,"PA-ML15-CP-TXL","Oriente Petrolero","Women","210.00","159.99","50.01","23.81"
31285,"PA","Pasion Albiverde (Store)",,"PA-ML15-CB-TM","Oriente Petrolero","Women","210.00","159.99","50.01","23.81"
31285,"PA","Pasion Albiverde (Store)",,"PA-ML15-CN-TM","Oriente Petrolero","Women","210.00","159.99","50.01","23.81"
31285,"PA","Pasion Albiverde (Store)",,"PA-ML15-CB-TL","Oriente Petrolero","Women","210.00","159.99","50.01","23.81"
31285,"PA","Pasion Albiverde (Store)",,"PA-ML15-CP-TM","Oriente Petrolero","Women","210.00","159.99","50.01","23.81"
31285,"PA","Pasion Albiverde (Store)",,"PA-ML15-CN-T2XL","Oriente Petrolero","Women","210.00","159.99","50.01","23.81"
31285,"PA","Pasion Albiverde (Store)",,"PA-ML15-CP-TS","Oriente Petrolero","Women","210.00","159.99","50.01","23.81"
31302,"PA","Pasion Albiverde (Store)",,"PA-ML16-CN-T2XL","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31302,"PA","Pasion Albiverde (Store)",,"PA-ML16-CN-TL","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31302,"PA","Pasion Albiverde (Store)",,"PA-ML16-CN-TXL","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31302,"RBN","Rabbona","Polera CABJ Ancla - Negra","BJD3CNTXS","Apparel","Women","220.00","115.00","105.00","47.73"
31302,"RBN","Rabbona","Polera CABJ Ancla - Negra","BJD3CNTXL","Apparel","Women","220.00","115.00","105.00","47.73"
31302,"RBN","Rabbona","Polera CABJ Ancla - Negra","BJD3CNT3XL","Apparel","Women","220.00","115.00","105.00","47.73"
31314,"PA","Pasion Albiverde (Store)",,"PA-ML17-CV-T2XL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31314,"PA","Pasion Albiverde (Store)",,"PA-ML17-CB-TM","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31314,"PA","Pasion Albiverde (Store)",,"PA-ML17-CN-TL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31314,"PA","Pasion Albiverde (Store)",,"PA-ML17-CB-TL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31314,"PA","Pasion Albiverde (Store)",,"PA-ML17-CB-TS","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31314,"PA","Pasion Albiverde (Store)",,"PA-ML17-CN-TM","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31314,"PA","Pasion Albiverde (Store)",,"PA-ML17-CN-TS","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31314,"PA","Pasion Albiverde (Store)",,"PA-ML17-CN-TXL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CN-T2XL","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CN-TXL","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CP-TM","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CB-TM","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CN-TL","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CN-TS","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CB-TS","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CN-TM","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CP-TS","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31326,"PA","Pasion Albiverde (Store)",,"PA-SD1-CP-TL","Oriente Petrolero","Sudaderas","260.00","219.99","40.01","15.39"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CN-TM","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CN-TXL","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CB-TM","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CN-TS","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CB-T2XL","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CB-TL","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CB-TXL","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CN-TL","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CP-TM","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31343,"PA","Pasion Albiverde (Store)",,"PA-SD2-CN-T2XL","Oriente Petrolero","Sudaderas","250.00","207.00","43.00","17.20"
31406,"PA","Pasion Albiverde (Store)",,"ML15CNTM","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31406,"PA","Pasion Albiverde (Store)",,"ML15CNT2XL","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31406,"PA","Pasion Albiverde (Store)",,"ML15CNTS","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31406,"PA","Pasion Albiverde (Store)",,"ML15CNTL","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31414,"PA","Pasion Albiverde (Store)",,"ML15CBTM","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31414,"PA","Pasion Albiverde (Store)",,"ML15CBTS","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31414,"PA","Pasion Albiverde (Store)",,"ML15CBTL","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31414,"PA","Pasion Albiverde (Store)",,"ML15CBT2XL","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31421,"PA","Pasion Albiverde (Store)",,"ML15CPTL","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31421,"PA","Pasion Albiverde (Store)",,"ML15CPT2XL","Oriente Petrolero","Women","180.00","129.99","50.01","27.78"
31428,"PA","Pasion Albiverde (Store)",,"ML16CNTL","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31428,"PA","Pasion Albiverde (Store)",,"ML16CNTS","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31435,"PA","Pasion Albiverde (Store)",,"ML16CBTXL","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31435,"PA","Pasion Albiverde (Store)",,"ML16CBTM","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31442,"PA","Pasion Albiverde (Store)",,"ML16CVTXL","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31442,"PA","Pasion Albiverde (Store)",,"ML16CVT2XL","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31442,"PA","Pasion Albiverde (Store)",,"ML16CVTS","Oriente Petrolero","Women","220.00","179.99","40.01","18.19"
31450,"PA","Pasion Albiverde (Store)",,"ML17-CN-TM","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31450,"PA","Pasion Albiverde (Store)",,"ML17-CN-TL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31450,"PA","Pasion Albiverde (Store)",,"ML17-CN-T2XL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31450,"PA","Pasion Albiverde (Store)",,"ML17-CN-TXL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31450,"PA","Pasion Albiverde (Store)",,"ML17-CN-TS","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31450,"RBN","Rabbona","Polera RIVER - Negra","RPD4CNTM","Apparel","Women","220.00","115.00","105.00","47.73"
31450,"RBN","Rabbona","Polera RIVER - Negra","RPD4CNTXS","Apparel","Women","220.00","115.00","105.00","47.73"
31458,"PA","Pasion Albiverde (Store)",,"ML17-CB-TS","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31466,"PA","Pasion Albiverde (Store)",,"ML17-CV-TS","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31466,"PA","Pasion Albiverde (Store)",,"ML17-CV-TXL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31466,"PA","Pasion Albiverde (Store)",,"ML17-CV-TL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31466,"PA","Pasion Albiverde (Store)",,"ML17-CV-T2XL","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31466,"PA","Pasion Albiverde (Store)",,"ML17-CV-TM","Oriente Petrolero","Women","180.00","138.00","42.00","23.33"
31474,"PA","Pasion Albiverde (Store)",,"SD1CNT2XL","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31474,"PA","Pasion Albiverde (Store)",,"SD1CNTXL","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31474,"PA","Pasion Albiverde (Store)",,"SD1CNTS","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31474,"PA","Pasion Albiverde (Store)",,"SD1CNTL","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31474,"PA","Pasion Albiverde (Store)",,"SD1CNTM","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31481,"PA","Pasion Albiverde (Store)",,"SD1CBTS","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31481,"PA","Pasion Albiverde (Store)",,"SD1CBTM","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31488,"PA","Pasion Albiverde (Store)",,"SD1CPTL","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31488,"PA","Pasion Albiverde (Store)",,"SD1CPTM","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31488,"PA","Pasion Albiverde (Store)",,"SD1CPTS","Oriente Petrolero","Sudaderas","260.00","189.99","70.01","26.93"
31495,"PA","Pasion Albiverde (Store)",,"SD2CNTL","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31495,"PA","Pasion Albiverde (Store)",,"SD2CNT2XL","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31495,"PA","Pasion Albiverde (Store)",,"SD2CNTM","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31495,"PA","Pasion Albiverde (Store)",,"SD2CNTXL","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31495,"PA","Pasion Albiverde (Store)",,"SD2CNTS","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31502,"PA","Pasion Albiverde (Store)",,"SD2CBT2XL","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31502,"PA","Pasion Albiverde (Store)",,"SD2CBTXL","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31502,"PA","Pasion Albiverde (Store)",,"SD2CBTM","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31509,"PA","Pasion Albiverde (Store)",,"SD2CPTS","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31509,"PA","Pasion Albiverde (Store)",,"SD2CPTL","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
31509,"PA","Pasion Albiverde (Store)",,"SD2CPTXL","Oriente Petrolero","Sudaderas","250.00","179.99","70.01","28.00"
32629,"PA","Pasion Albiverde (Store)",,"PA-D20-CP-TL","Oriente Petrolero","Poleras","180.00","145.00","35.00","19.44"
32629,"PA","Pasion Albiverde (Store)",,"PA-D20-CN-TS","Oriente Petrolero","Poleras","180.00","145.00","35.00","19.44"
32629,"PA","Pasion Albiverde (Store)",,"PA-D20-CN-TM","Oriente Petrolero","Poleras","180.00","145.00","35.00","19.44"
32629,"PA","Pasion Albiverde (Store)",,"PA-D20-CN-TL","Oriente Petrolero","Poleras","180.00","145.00","35.00","19.44"
32629,"PA","Pasion Albiverde (Store)",,"PA-D20-CN-TXL","Oriente Petrolero","Poleras","180.00","145.00","35.00","19.44"
32629,"PA","Pasion Albiverde (Store)",,"PA-D20-CN-T2XL","Oriente Petrolero","Poleras","180.00","145.00","35.00","19.44"
32629,"PA","Pasion Albiverde (Store)",,"PA-D20-CB-TM","Oriente Petrolero","Poleras","180.00","145.00","35.00","19.44"
32629,"PA","Pasion Albiverde (Store)",,"PA-D20-CP-T2XL","Oriente Petrolero","Poleras","180.00","145.00","35.00","19.44"
32645,"PA","Pasion Albiverde (Store)",,"PA-D21-CN-TL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
32645,"PA","Pasion Albiverde (Store)",,"PA-D21-CN-TXL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
32645,"PA","Pasion Albiverde (Store)",,"PA-D21-CP-TL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
32645,"PA","Pasion Albiverde (Store)",,"PA-D20-CN-T3XL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
32645,"PA","Pasion Albiverde (Store)",,"PA-D21-CB-TL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
32645,"PA","Pasion Albiverde (Store)",,"PA-D21-CB-TXL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
32645,"PA","Pasion Albiverde (Store)",,"PA-D21-CN-TM","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
32645,"PA","Pasion Albiverde (Store)",,"PA-D21-CN-T2XL","Oriente Petrolero","Poleras","160.00","129.99","30.01","18.76"
32661,"PA","Pasion Albiverde (Store)",,"D20CNTL","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32661,"PA","Pasion Albiverde (Store)",,"D20CNTM","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32661,"PA","Pasion Albiverde (Store)",,"D20CNT2XL","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32661,"PA","Pasion Albiverde (Store)",,"D20CNTXL","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32661,"PA","Pasion Albiverde (Store)",,"D20CNTXS","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32661,"PA","Pasion Albiverde (Store)",,"D20CNT3XL","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32661,"PA","Pasion Albiverde (Store)",,"D20CNTS","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32667,"PA","Pasion Albiverde (Store)",,"D20CBTM","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32667,"PA","Pasion Albiverde (Store)",,"D20CBTXL","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32667,"PA","Pasion Albiverde (Store)",,"D20CBTS","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32667,"PA","Pasion Albiverde (Store)",,"D20CBTL","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32673,"PA","Pasion Albiverde (Store)",,"D20CPT2XL","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32673,"PA","Pasion Albiverde (Store)",,"D20CPTXL","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32679,"PA","Pasion Albiverde (Store)",,"D21CNTXL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32679,"PA","Pasion Albiverde (Store)",,"D21CNT2XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32679,"PA","Pasion Albiverde (Store)",,"D21CNTS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32679,"PA","Pasion Albiverde (Store)",,"D21CNT3XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32679,"PA","Pasion Albiverde (Store)",,"D21CNTL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32679,"PA","Pasion Albiverde (Store)",,"D21CNTM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32679,"PA","Pasion Albiverde (Store)",,"D21CNTXS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32685,"PA","Pasion Albiverde (Store)",,"D21CBTL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32685,"PA","Pasion Albiverde (Store)",,"D21CBT2XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32685,"PA","Pasion Albiverde (Store)",,"D21CBTXL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32685,"PA","Pasion Albiverde (Store)",,"D21CBTM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32685,"PA","Pasion Albiverde (Store)",,"D21CBTS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32685,"PA","Pasion Albiverde (Store)",,"D21CBT3XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32691,"PA","Pasion Albiverde (Store)",,"D21CPTL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32691,"PA","Pasion Albiverde (Store)",,"D21CPTM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32691,"PA","Pasion Albiverde (Store)",,"D21CPT3XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32691,"PA","Pasion Albiverde (Store)",,"D21CPT2XL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32697,"PA","Pasion Albiverde (Store)",,"D20CNT8","Oriente Petrolero","Poleras","145.00","99.99","45.01","31.04"
32697,"PA","Pasion Albiverde (Store)",,"D20CNT12","Oriente Petrolero","Poleras","145.00","99.99","45.01","31.04"
32697,"PA","Pasion Albiverde (Store)",,"D20CNT4","Oriente Petrolero","Poleras","145.00","99.99","45.01","31.04"
32697,"PA","Pasion Albiverde (Store)",,"D20CNT14","Oriente Petrolero","Poleras","145.00","99.99","45.01","31.04"
32697,"PA","Pasion Albiverde (Store)",,"D20CNT10","Oriente Petrolero","Poleras","145.00","99.99","45.01","31.04"
32697,"PA","Pasion Albiverde (Store)",,"D20CBT4","Oriente Petrolero","Poleras","145.00","99.99","45.01","31.04"
32716,"PA","Pasion Albiverde (Store)",,"D21CBT10","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CBT8","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CBT6","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CBT14","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CBT4","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CNT6","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CNT4","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CNT12","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CPT14","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32716,"PA","Pasion Albiverde (Store)",,"D21CNT10","Oriente Petrolero","Poleras","130.00","79.99","50.01","38.47"
32781,"PA","Pasion Albiverde (Store)",,"D20CBTMS","Oriente Petrolero","Poleras","220.00","115.00","105.00","47.73"
32800,"PA","Pasion Albiverde (Store)",,"D21CRTMM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CBTMS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CNTMXL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CNTMS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CNTML","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CNTMM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CBTML","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CBTMXS","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CRTMXL","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CBTMM","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
32800,"PA","Pasion Albiverde (Store)",,"D21CRTML","Oriente Petrolero","Poleras","200.00","99.99","100.01","50.01"
