customer_key,channel_name,niche_term,orders_count,total_spend
"c7b1e75e0de7e78b929cb7e425482e7175f562de9463b83238ac51431a190b9d","Point of Sale","Oriente Petrolero",1,"2359.88"
"c7b1e75e0de7e78b929cb7e425482e7175f562de9463b83238ac51431a190b9d","Point of Sale","River Plate",1,"59.99"
"c7b247a399e2b0388a47eb82561066c25442642ecc0b34e2f3ee7048795e7b6d","Other Channels","Oriente Petrolero",1,"69.99"
"c7b53d6cddbfe7040377605e4197a910b42d530138557b6c84d93a86e3ab2dab","Online Web","Liverpool",1,"1459.99"
"c7cdd0ce38e2b0a62f12fb669abc651d7632afb9b8991c50aaa3a6b7618a8531","Manual Admin","Tenis",1,"139.98"
"c7d81ce72e03ab65419cf672824b48157061ff3f8d8b92c1d54e11931ca90b1a","Manual Admin","Oriente Petrolero",1,"29.99"
"c80fe167313be54f4799699c0f5636bccbaf56f986e96b5b83f2649094b232c0","Online Web","Oriente Petrolero",1,"909.94"
"c8275d8471716b32052d5011f13c33db2ae698b64cf08cf5a2d8cea6abe8588a","Manual Admin","Harry Styles",1,"419.97"
"c851046628127131c23f5485e2546fd0d09205a08edacd30b592a54e35c88518","Online Web","Oriente Petrolero",1,"199.99"
"c8594611b53c0c5024b3529670f1ad77ff4506a8e205bfeb8944e32e33075563","Manual Admin","Harry Styles",1,"69.99"
"c86c7fe726d7d49662fb8016410af32b782c1f25de893afdbcb2b3eb5f5b2135","Online Web","Oriente Petrolero",1,"110.00"
"c86ef5245183a401149faa2f053beec1d10a42f7894091e50600846639718769","Online Web","Oriente Petrolero",1,"145.00"
"c86fd5a6a038aa9149c580d78f328ebd5881a09d34431e144c231221f446f734","Manual Admin","Oriente Petrolero",1,"999.90"
"c86fd5a6a038aa9149c580d78f328ebd5881a09d34431e144c231221f446f734","Online Web","Oriente Petrolero",1,"1999.80"
"c89ead8be6f2c29b7428bde506f4014b48cb01c208cf58038d3e3eba27af0b63","Manual Admin","Formula 1",1,"569.95"
"c8c005fbe66c5adba2b6088b51c709cbb92e108452c716558a0fb3bbc18772f7","Point of Sale","Tenis",1,"119.98"
"c8c963b55d72c3deaa2c6010fb052602721e8178205ff09b7c6123bae8eedb4e","Other Channels","PSG",1,"889.93"
"c8f42f9f86aa006ce96dd5648b8a2003acad7d6a91c791bfe8a456d0bbb67b31","Manual Admin","Oriente Petrolero",1,"592.00"
"c8f993dde573e6f80e45f74bfa45a49a8e7cbff678cd0ca93591c48a009a390f","Manual Admin","Alemania",1,"355.99"
"c8f993dde573e6f80e45f74bfa45a49a8e7cbff678cd0ca93591c48a009a390f","Manual Admin","Oriente Petrolero",2,"1820.85"
"c8f993dde573e6f80e45f74bfa45a49a8e7cbff678cd0ca93591c48a009a390f","Online Web","Formula 1",1,"739.94"
"c8f993dde573e6f80e45f74bfa45a49a8e7cbff678cd0ca93591c48a009a390f","Online Web","Oriente Petrolero",5,"6391.62"
"c8f9f6989423a363c8b025ed13623f93878366e3638c6a9f92165233e48933bb","Point of Sale","Oriente Petrolero",1,"839.94"
"c90c797964d9f0d02b5dfc498228ec5d7eb70f50cb6c653ce539fe74b2514a26","Manual Admin","Tenis",1,"69.99"
"c917845e448db9ea6e106f146dec8a44e32e75c8839b61b39c2e8cfc2c26a2a4","Online Web","Oriente Petrolero",1,"209.97"
"c9376cd67eb7cb07a99066bb93141873b392d062887f7d9d984b2e3a83b868e3","Point of Sale","Oriente Petrolero",1,"519.97"
"c9440f71397be06c2c4debca73f090731d4d892e32a6d32cf100598a11fe8267","Manual Admin","Oriente Petrolero",1,"59.99"
"c9535c8ad1d54c8a3acacdd59c84afa32dfbe462be007b891858ad223ea77566","Manual Admin","Boca Juniors",1,"139.98"
"c9535c8ad1d54c8a3acacdd59c84afa32dfbe462be007b891858ad223ea77566","Manual Admin","Italia",1,"69.99"
"c9535c8ad1d54c8a3acacdd59c84afa32dfbe462be007b891858ad223ea77566","Manual Admin","Liverpool",1,"69.99"
"c9a6edaffa22526d6c9c412a2a9906b60c3bd9689cec60500b8692fce502dcb7","Manual Admin","Oriente Petrolero",1,"839.94"
"c9a6edaffa22526d6c9c412a2a9906b60c3bd9689cec60500b8692fce502dcb7","Manual Admin","Real Madrid",1,"1169.91"
"c9a6edaffa22526d6c9c412a2a9906b60c3bd9689cec60500b8692fce502dcb7","Online Web","Oriente Petrolero",1,"839.94"
"c9a6edaffa22526d6c9c412a2a9906b60c3bd9689cec60500b8692fce502dcb7","Online Web","Real Madrid",1,"1169.91"
"c9a8dfac3eae9459053c86c2b83df47597c1247668c55a397a75cb00c20199e5","Manual Admin","Oriente Petrolero",1,"1199.92"
"c9b56abeabb0ab7f4d4b54813555590a2b888f7698cbb5aa9f2f806c4707c13f","Online Web","Oriente Petrolero",1,"195.00"
"c9da85e34b849e94693afc4e4b62f356b71734d1dfde913a4c2cbbc0c1b9968f","Manual Admin","Real Madrid",1,"359.96"
"c9de7f3b92f5700002659fcb37f017f7bd8f9dbb3b219f145a8b54d8ab771ece","Point of Sale","Chelsea",1,"0.00"
"c9de7f3b92f5700002659fcb37f017f7bd8f9dbb3b219f145a8b54d8ab771ece","Point of Sale","Oriente Petrolero",1,"109.99"
"c9de7f3b92f5700002659fcb37f017f7bd8f9dbb3b219f145a8b54d8ab771ece","Point of Sale","Other Trends",1,"0.00"
"c9dfae224be38fda234d3bdef38ce4d17533aeb829a6768107c2f69668887c0f","Online Web","Oriente Petrolero",1,"1039.89"
"ca04a48ca9a6fb76b1d4802803ea59ecec42b08ea676fa1facf0736597fa5c80","Manual Admin","Oriente Petrolero",1,"790.00"
"ca04a48ca9a6fb76b1d4802803ea59ecec42b08ea676fa1facf0736597fa5c80","Manual Admin","Real Madrid",1,"1169.91"
"ca04a48ca9a6fb76b1d4802803ea59ecec42b08ea676fa1facf0736597fa5c80","Online Web","Oriente Petrolero",1,"790.00"
"ca04a48ca9a6fb76b1d4802803ea59ecec42b08ea676fa1facf0736597fa5c80","Online Web","Real Madrid",1,"1169.91"
"ca122ab12e1903d9b143e393f07052ee78768e3abaac840b0a6f71d821f4c864","Manual Admin","Apparel",1,"239.98"
"ca122ab12e1903d9b143e393f07052ee78768e3abaac840b0a6f71d821f4c864","Manual Admin","Italia",1,"239.98"
"ca122ab12e1903d9b143e393f07052ee78768e3abaac840b0a6f71d821f4c864","Manual Admin","Oriente Petrolero",1,"5859.45"
"ca47f0ce8acaba95c2afb834f0a08ecb1fcf4bb47f5d829b674574ccf571d79e","Online Web","Oriente Petrolero",1,"499.95"
"caada402eb1d9c74a36c786c857b0b58a0da86d2ea79761f03b7ae5c7a03d603","Manual Admin","Formula 1",1,"59.99"
"caada402eb1d9c74a36c786c857b0b58a0da86d2ea79761f03b7ae5c7a03d603","Manual Admin","River Plate",1,"59.99"
"cac2aec24515542495e1c9046f100dd5f717b4c8041dd062cd3487a1a519ac2d","Online Web","Oriente Petrolero",1,"659.94"
"cac62ed03cf6ea207d5b2b7ce3382ad226fb73b8ec2b41e2dd0ba116887cf34c","Manual Admin","Bolivia",1,"209.97"
"cacb3e850eb25a4f8a63853e7565d181d9089956fe89fbbe2fb273c5940a3513","Online Web","Formula 1",1,"639.96"
"cacb3e850eb25a4f8a63853e7565d181d9089956fe89fbbe2fb273c5940a3513","Online Web","Oriente Petrolero",1,"1039.92"
"caff609056288171f449cf64d9f3e9de969c2d3fdb616d0a737f5232875102ed","Online Web","Oriente Petrolero",1,"69.99"
"cb6f3a04bd546286a27a65df7b66c709874de44c89b29d534c63524b7df107a1","Manual Admin","Oriente Petrolero",1,"519.96"
"cb762d798f38903c376a1b78a0f3cfe140b45ae434dfaf538399089d876b387c","Online Web","Barcelona",1,"39.99"
"cba03597a55e79cfef93349962f826cf46caa493dc4a3375132786d9d7bea160","Online Web","Bolivia",1,"119.98"
"cba03597a55e79cfef93349962f826cf46caa493dc4a3375132786d9d7bea160","Online Web","Oriente Petrolero",1,"1439.88"
"cbaa835e3f00251253255b625efaa283766c164333307cc19c3ffe60489ca98c","Online Web","Oriente Petrolero",2,"1069.93"
"cbb6b8a9252ca954b4c9858ba462b2f585a4581c3d4cc676b867c1a278105126","Online Web","Oriente Petrolero",1,"619.95"
"cbbdee2515223bbd6edd39161d04a24aa75414225c88cb698d662800d0f33486","Online Web","Oriente Petrolero",2,"193.98"
"cbd9d4ff1cfc83dfed8956238fee2b0ee34599cc8a5003089355a5269957afd5","Online Web","Bolivia",1,"1144.95"
"cbd9d4ff1cfc83dfed8956238fee2b0ee34599cc8a5003089355a5269957afd5","Online Web","Oriente Petrolero",1,"1819.82"
"cbd9d4ff1cfc83dfed8956238fee2b0ee34599cc8a5003089355a5269957afd5","Other Channels","Bolivia",4,"5039.78"
"cbd9d4ff1cfc83dfed8956238fee2b0ee34599cc8a5003089355a5269957afd5","Other Channels","Oriente Petrolero",1,"1819.82"
"cbe2cca5748c1740911dfc46744ebbf7057a46a9e51378bcff1292b77b2cdce7","Online Web","Oriente Petrolero",1,"399.96"
"cc0f41381425902d86608c07d05a6acd89e147603a14588da37c0bafa1768260","Other Channels","Bolivia",2,"1799.82"
"cc373f93567b9b35cbd99b65a01f7278ecb5402ad60825a6d86650bedb55d3eb","Online Web","Oriente Petrolero",1,"819.93"
"cc3e792d2876ea19468169b83373f43a22834fde97fa7dfaf6b0b518ff135faa","Online Web","Oriente Petrolero",1,"49.99"
"cc448999dab9cab22eeeee1c818b1100a25446c3e9461555c82460a48fa8095b","Online Web","Oriente Petrolero",1,"69.99"
"cc448999dab9cab22eeeee1c818b1100a25446c3e9461555c82460a48fa8095b","Other Channels","Oriente Petrolero",2,"697.99"
"cc725ed168e838b12a1c0ff5897ae930ad8a44a8e136265daa6508d9f99896ab","Online Web","Oriente Petrolero",1,"1488.00"
"cc792d17ef486b360b041de597bad5a5a1c4750805696757626517d6c03fa316","Manual Admin","Manchester United",1,"69.99"
"cc943fb3394ffc2d935ea3932df7367803266885b276f7ce9e14f6ea9daa550e","Manual Admin","Oriente Petrolero",1,"30.00"
"cca66edcfcdc4e088604c58b4fcc09027485b15c2bdae6f56212a92f3b655fd6","Online Web","Oriente Petrolero",2,"79.98"
"cca9be557c220d1b2bd528d616a3c8a1ada939c0e7d940d14404ec725f6738fc","Point of Sale","Oriente Petrolero",1,"2994.89"
"ccc1c001379da7aab19683781a1174dfd9be7ae8997588a8ab2e27c3cae8a1c0","Online Web","Liverpool",1,"599.94"
"ccd507454b27d660448bce9c0f9f85bdc11e5fc52f22c1af13c636ad9bd7ce54","Manual Admin","Real Madrid",1,"139.98"
"cd132535049412d4cc73ae50eb7f8911d2d4bfd5e7f336056cc3190c411b9308","Online Web","Oriente Petrolero",1,"39.99"
"cd132535049412d4cc73ae50eb7f8911d2d4bfd5e7f336056cc3190c411b9308","Other Channels","Oriente Petrolero",1,"39.99"
"cd3a7d20a632159cc869eb9c8457c26c6e29b9389c4f380828aab7f9d7b3bd7d","Online Web","Oriente Petrolero",1,"69.99"
"cd3e4df3d9f2f8099d063d80e78035f5c077354c54c0e61415847a43edb4ad8f","Online Web","Boca Juniors",2,"1108.99"
"cd3e4df3d9f2f8099d063d80e78035f5c077354c54c0e61415847a43edb4ad8f","Online Web","Oriente Petrolero",2,"919.92"
"cd3e4df3d9f2f8099d063d80e78035f5c077354c54c0e61415847a43edb4ad8f","Other Channels","Boca Juniors",1,"1029.00"
"cd3e4df3d9f2f8099d063d80e78035f5c077354c54c0e61415847a43edb4ad8f","Other Channels","Oriente Petrolero",1,"79.98"
"cd3e4df3d9f2f8099d063d80e78035f5c077354c54c0e61415847a43edb4ad8f","Point of Sale","Boca Juniors",1,"79.99"
"cd3e4df3d9f2f8099d063d80e78035f5c077354c54c0e61415847a43edb4ad8f","Point of Sale","Oriente Petrolero",1,"839.94"
"cd45b0ff6db09a21e2929ca8bd89daf916289612273e5bc00471afc0d6178478","Online Web","Apparel",1,"359.97"
"cd45b0ff6db09a21e2929ca8bd89daf916289612273e5bc00471afc0d6178478","Online Web","Daddy Yankee",1,"359.97"
"cd45b0ff6db09a21e2929ca8bd89daf916289612273e5bc00471afc0d6178478","Online Web","Oriente Petrolero",1,"254.98"
"cd5ba6bf51224fa92fbe9333f3acd58ac3c2ec31a08661dc3255c0daa3cfa7fd","Manual Admin","Oriente Petrolero",1,"1199.92"
"cd5ba6bf51224fa92fbe9333f3acd58ac3c2ec31a08661dc3255c0daa3cfa7fd","Other Channels","Oriente Petrolero",1,"39.99"
"cd6001ce785bcb2be17ea2d61a8a2c0aa2be5e77991c27e5976e8433aef92188","Manual Admin","Oriente Petrolero",1,"45.00"
"cd62551c5e6697080075dd87ffc71a506295dd84b5a0a40f07d62d4c5ddf09b9","Other Channels","Oriente Petrolero",1,"822.00"
"cd62dce54e0d0a8e239ed4ec3766d4043755ca07a4d629c6416886e31ae1248e","Manual Admin","Formula 1",1,"969.92"
"cd62dce54e0d0a8e239ed4ec3766d4043755ca07a4d629c6416886e31ae1248e","Manual Admin","Oriente Petrolero",1,"999.90"
"cd62dce54e0d0a8e239ed4ec3766d4043755ca07a4d629c6416886e31ae1248e","Online Web","Formula 1",1,"969.92"
"cd62dce54e0d0a8e239ed4ec3766d4043755ca07a4d629c6416886e31ae1248e","Online Web","Oriente Petrolero",1,"999.90"
"cd631fde59e0b102fefdafc259e7bde8ec50d6ac1fd88b415308d3e756d879f3","Online Web","Oriente Petrolero",1,"85.00"
"cd6d2d98de57a11c3e3df171ad79598edee0033d1a76c44e013b7c722e8f16cc","Other Channels","Oriente Petrolero",1,"69.99"
"cd8708a1495cda8e81943d056123060fa433284b9ef9be0303f503ae9b9bd122","Manual Admin","Barcelona",1,"379.98"
"cd8708a1495cda8e81943d056123060fa433284b9ef9be0303f503ae9b9bd122","Manual Admin","Oriente Petrolero",1,"1809.92"
"cd8708a1495cda8e81943d056123060fa433284b9ef9be0303f503ae9b9bd122","Other Channels","Barcelona",1,"379.98"
"cd8708a1495cda8e81943d056123060fa433284b9ef9be0303f503ae9b9bd122","Other Channels","Oriente Petrolero",1,"1809.92"
"cd95e64efc536f227059c575efcc8f7fec8b870fbb968514e4177d102d504bbd","Online Web","Chelsea",1,"49.99"
"cd95e64efc536f227059c575efcc8f7fec8b870fbb968514e4177d102d504bbd","Online Web","Manchester United",1,"49.99"
"cd95e64efc536f227059c575efcc8f7fec8b870fbb968514e4177d102d504bbd","Online Web","Oriente Petrolero",1,"39.99"
"cd95e64efc536f227059c575efcc8f7fec8b870fbb968514e4177d102d504bbd","Point of Sale","Chelsea",1,"49.99"
"cd95e64efc536f227059c575efcc8f7fec8b870fbb968514e4177d102d504bbd","Point of Sale","Manchester United",1,"49.99"
"cd95e64efc536f227059c575efcc8f7fec8b870fbb968514e4177d102d504bbd","Point of Sale","Oriente Petrolero",1,"39.99"
"cda62dccf076d5432bbbb262cf1a1ce93f4ad4f1512fe8cd0f997bd2ca9b18c8","Manual Admin","Oriente Petrolero",1,"84.99"
"cdac2e0d02171ad62824afa65c0162c8abd8e158508e3f9b4140aa8a3203b56a","Online Web","Oriente Petrolero",1,"65.00"
"cdc609d6e419ab7170660210499a17057f2e642e7ef3b8bbba83bcabc5ca510f","Online Web","Oriente Petrolero",1,"1299.95"
"cdc609d6e419ab7170660210499a17057f2e642e7ef3b8bbba83bcabc5ca510f","Other Channels","Oriente Petrolero",1,"1299.95"
"cdcc70d31057013369bd646545e5c1e51c383b36e93b3ebde43a25d25021bd7b","Manual Admin","Juventus",1,"139.98"
"cdd5f6eb5f74e8286e70ed22a977b3ff95cac8fb81598e0b417f51fdbcee6fae","Manual Admin","Argentina",1,"501.00"
"ce086829a7de32447884bb1fce123abc092f377406a1d98ea08b785a4a5fdcb5","Online Web","Apparel",1,"435.00"
"ce086829a7de32447884bb1fce123abc092f377406a1d98ea08b785a4a5fdcb5","Online Web","Italia",1,"435.00"
"ce086829a7de32447884bb1fce123abc092f377406a1d98ea08b785a4a5fdcb5","Online Web","Oriente Petrolero",2,"9629.99"
"ce4602f9ab293990708b068504b5675ae516ebb47f5ab03c2d1213d7869cf433","Manual Admin","Formula 1",1,"1249.89"
"ce5d75d8476c677c89e37b86fb84648179ecd8db568bcd40fad1f10d8b892404","Online Web","Oriente Petrolero",1,"519.96"
"ce7e79e0890794f83fdb71b9d85577ba01cbf2774552722fb9a7ade596c48389","Online Web","Tenis",1,"59.99"
"ce8f40f8dece890f39ad596f7e6b789ae8b90dc4988536fc5c648152c6dde8bd","Online Web","Oriente Petrolero",1,"89.99"
"cf0cfe98d6d224823320eaca1b534d9de8067b9f89cc518adcbf290c8248eb51","Online Web","Oriente Petrolero",1,"50.00"
"cf1c11e676fb58b4d95168d42037690b43c2a1a8f0ec36855a1a6659d7c23273","Manual Admin","Bolivia",1,"69.99"
"cf1c11e676fb58b4d95168d42037690b43c2a1a8f0ec36855a1a6659d7c23273","Manual Admin","PSG",1,"1069.91"
"cf2cbf83c24a5aeea484904595c4a4a7364572c37f9523aff886323b0a8a424a","Online Web","Oriente Petrolero",2,"137.00"
"cf62a43422306e8851a45dadc3dfe89e7a6f55ab16c575321d35704dad5d0874","Manual Admin","Argentina",1,"139.98"
"cf7873cdb435b9c3dcf6318d70063cf8bbeacd1b6d754df816da228f0f65a604","Online Web","Oriente Petrolero",1,"399.92"
"cf961b0f5b5e7bac858062274c388f54976f9aa6e59945659dffaccbd467f15d","Point of Sale","Juventus",1,"599.96"
"cf961b0f5b5e7bac858062274c388f54976f9aa6e59945659dffaccbd467f15d","Point of Sale","Oriente Petrolero",1,"4060.00"
"cf961b0f5b5e7bac858062274c388f54976f9aa6e59945659dffaccbd467f15d","Point of Sale","PSG",1,"1499.90"
"cf961b0f5b5e7bac858062274c388f54976f9aa6e59945659dffaccbd467f15d","Point of Sale","Real Madrid",1,"119.98"
"cff503476b5e415d5ca6d58b56753118d816ac3124d6f0e041de49dfd4a992b2","Online Web","Manchester United",1,"59.99"
"cff503476b5e415d5ca6d58b56753118d816ac3124d6f0e041de49dfd4a992b2","Online Web","Oriente Petrolero",1,"959.92"
"cff503476b5e415d5ca6d58b56753118d816ac3124d6f0e041de49dfd4a992b2","Point of Sale","Manchester United",1,"59.99"
"cff503476b5e415d5ca6d58b56753118d816ac3124d6f0e041de49dfd4a992b2","Point of Sale","Oriente Petrolero",1,"959.92"
"cffc652aa52224b479e2c391d67c900ab3616cbc3d1d5fdf04fea141bb0d1795","Manual Admin","Oriente Petrolero",1,"59.99"
"cffc652aa52224b479e2c391d67c900ab3616cbc3d1d5fdf04fea141bb0d1795","Manual Admin","PSG",1,"175.00"
"cffc652aa52224b479e2c391d67c900ab3616cbc3d1d5fdf04fea141bb0d1795","Point of Sale","Oriente Petrolero",1,"59.99"
"cffc652aa52224b479e2c391d67c900ab3616cbc3d1d5fdf04fea141bb0d1795","Point of Sale","PSG",1,"175.00"
"d00a650de33028cd63e7c3c8ffb02b7b1fa417ea0ce526f9ab7104fe18e4e305","Manual Admin","Formula 1",1,"375.00"
"d00ebca3240bd2aed93dc7dd1f1134a2aa96efa71f8e881b921fe5edd3b1c41c","Online Web","Oriente Petrolero",1,"65.00"
"d014b476f4d2b8a05ff4fd10fe4b64356a9fe454de66ad04d6798cfd939cf932","Manual Admin","Tenis",1,"179.98"
"d01b4b76818c45271b8d7030c86eff27ab2d7565f1e76b6c26bfc336e9420abd","Manual Admin","Tenis",1,"59.99"
"d042dea510856bff3248ecb3260c86acf9388f8569cb09e9b0b6f6f5d6c07c89","Online Web","Oriente Petrolero",1,"599.95"
"d0485c281aeec54630f8c676e7c5fb7f991811da0555008678f3a2191b11d62a","Online Web","Oriente Petrolero",1,"119.99"
"d05237034e329d90cced01c116baf7d86d83513d84dcc5b9af0639922462f038","Other Channels","Oriente Petrolero",1,"139.98"
"d057db48a5d01cd5abcb1458bd8b9569305a81c103b593a53081c65ef10be510","Online Web","Oriente Petrolero",1,"59.99"
"d057db48a5d01cd5abcb1458bd8b9569305a81c103b593a53081c65ef10be510","Online Web","PSG",1,"59.99"
"d057db48a5d01cd5abcb1458bd8b9569305a81c103b593a53081c65ef10be510","Point of Sale","Oriente Petrolero",1,"59.99"
"d057db48a5d01cd5abcb1458bd8b9569305a81c103b593a53081c65ef10be510","Point of Sale","PSG",1,"59.99"
"d08f0353ddf0486c198ce35baf167aa6b2eddea974545b1242fbf1cbb350ce7b","Online Web","Oriente Petrolero",1,"1019.94"
"d0bc171165fb99bf10123bb46b71ad558c3b7118574be42ab41121be51c6ef17","Manual Admin","Italia",1,"500.00"
"d0d9865c8cb9af69248b2af036cdbd4eb28d5be7f7f9d2d0317827e16b7493bc","Online Web","Oriente Petrolero",1,"1488.00"
"d0ee7c223ea50cd2ce1430d3d1e4260647c0430ce44875fd25e23564cf5f7d9a","Online Web","Oriente Petrolero",1,"29.99"
"d107395825dcbc6f02e0c196f2b5cf2a4251c08008d8e97bee16c56f21e0a3ee","Other Channels","Oriente Petrolero",2,"1655.87"
"d1174c3d99855a23ebc1a709fcfcb1c0d6fd84ef141d8342213f4df019f535e3","Online Web","Oriente Petrolero",1,"99.98"
"d124c3cf3ce489d0796f0bff9a533197a8b61bcd9c97a77b37ae1996b748a911","Other Channels","Oriente Petrolero",1,"69.99"
"d1362515c5301734f6a78ed64ae6b0305439d55c2e41d9f39bf4b7e8ad0449d5","Online Web","Oriente Petrolero",1,"45.00"
"d165928460b941d04f86fff8b9f33d79913aaa51a33b691191e50c7e8e2c14bf","Manual Admin","Formula 1",1,"175.00"
"d1807d641e60400d8de3b1ad980358d7633979e4bb963ea7e6ec8f3f6614468a","Other Channels","Oriente Petrolero",1,"334.00"
"d1bc4c20a1c86431f39720cefd17fb4b79bbd70cc79454aee5c425729a07cb8c","Online Web","Liverpool",1,"74.99"
"d1bc4c20a1c86431f39720cefd17fb4b79bbd70cc79454aee5c425729a07cb8c","Online Web","Oriente Petrolero",1,"1959.86"
"d1bc4c20a1c86431f39720cefd17fb4b79bbd70cc79454aee5c425729a07cb8c","Other Channels","Liverpool",1,"74.99"
"d1bc4c20a1c86431f39720cefd17fb4b79bbd70cc79454aee5c425729a07cb8c","Other Channels","Oriente Petrolero",1,"1959.86"
"d1bf30b25c81f3c3f3dc1ebed605e66108c98d2583463fcd0a36dde77ac04c97","Manual Admin","Formula 1",1,"309.97"
"d1bf6c0b52d1dcc7a56a1e84687a13e9a46b4ee45defef5e03af2d980cad3b65","Online Web","Oriente Petrolero",1,"99.98"
"d1c08cebcdcf79db5403d973564a83b8d5f89e4a772de27fe99ea6a01b8ec115","Online Web","Oriente Petrolero",1,"239.96"
"d1dd8bb1a402ff52567564652bab761d079920f88498fbcd02ead1084efdabaa","Manual Admin","Bolivia",1,"69.99"
"d1fa1d4e7218b7a140637812f7833a6beb0809f21a8944a69ca4899d4bba57ec","Online Web","Oriente Petrolero",1,"49.99"
"d2005d59bb060cb227d1988a383e6c2d015961761c00a67bcbb43dd53d8a1a9b","Online Web","Oriente Petrolero",1,"999.90"
"d20e2b99c29368aabac740f4f1cdceddcedc2147e80822b725b33e664cedeca5","Online Web","Oriente Petrolero",1,"199.98"
"d2157c7eac226cff23ab95d4a6440e6bd35b8f4d191d71fb636e8f567db473b2","Online Web","Oriente Petrolero",1,"120.00"
"d23ab88ca141ae94e98a426d7d32d8f3964fa94f72ced022670f5aa3e7d5b9f9","Online Web","Oriente Petrolero",1,"348.00"
"d25380f9dbb62d3f1c70cc8a766cc2baaf141df5d5132392ab686a877bb407cd","Online Web","Oriente Petrolero",1,"574.92"
"d254cb3a5dc6560e6e003ceb6b272b624c031278b495dcefa86c1304564febbb","Manual Admin","Oriente Petrolero",1,"399.96"
"d25a8905b83a6fd389a6519737c7f3d8a5603803db4054af2a83971880276b82","Other Channels","Bayern Münich",1,"11.00"
"d272676078a717108f6f78e3adaed073c6697ce47fe1eb84de992ec737f7b51c","Manual Admin","Formula 1",1,"809.94"
"d279a00cc62466dd96423bc167713b6a6d7cdfc93a0b3e2e485ac2bc287bff6b","Online Web","Oriente Petrolero",1,"899.95"
"d280f94ea67acf569b087df29d9e1221966bea5a4bcd56f8c00d5cea7c62bfa0","Online Web","Oriente Petrolero",1,"69.99"
"d29ff7b894e2c78a88b2d20e5991899f14bfba07b2c2f3e37587ac386b98ee35","Online Web","Oriente Petrolero",1,"139.98"
"d2b1a5fa87dfb35a46001cf8fe6904a41c0d643fddceeaa58ad3305fa1251d9c","Manual Admin","Chelsea",1,"74.99"
"d2b2f6b4169ffb7dc3d93193e2c8673f445fec50dbb578dde7b74f2a0ebb1402","Online Web","Oriente Petrolero",1,"429.95"
"d2b786549d3dd1dd11f028fae87b74a89fdaf2b3e8e2107220379a63da4af1f3","Online Web","Oriente Petrolero",2,"759.91"
"d2e24246df54c0fadf5453b577822bff21cd881c790f4ad26b075b3df7348464","Online Web","Formula 1",1,"379.98"
"d307c43e0ad5219d8b1ce4e2d8b48fc51061c6ec06e4eed95df615a654332206","Other Channels","Oriente Petrolero",1,"59.99"
"d32c9d41fd0c5454e7b9ba0ab4423c94082fca0894936cf4225aa6e2744b619e","Manual Admin","Black Panther",1,"145.00"
"d32c9d41fd0c5454e7b9ba0ab4423c94082fca0894936cf4225aa6e2744b619e","Manual Admin","Francia",1,"145.00"
"d35c8238526cffc89792925698e02f1091611b077e4a9a542d00307cf578ffa1","Online Web","Manchester United",1,"2974.90"
"d35c8238526cffc89792925698e02f1091611b077e4a9a542d00307cf578ffa1","Other Channels","Manchester United",1,"435.00"
"d368b71e81f4cbc64947a6246e04165a29f9d1a28f56ccdabf25dcbf6a126dca","Other Channels","Bolivia",1,"719.94"
"d36aa5e737e97d4365b159a8df38338f571bac87b31869aed88d32b8a9b2a7c7","Online Web","Oriente Petrolero",1,"1878.00"
"d3757734c0b4c60eaa2da830deb47c179cbb20a1fb7acd0632a8e4a0862c70b2","Manual Admin","Formula 1",1,"189.98"
"d378ea43eeef76d87917b027cb6d74472711282d91f59300711464aba0f48913","Online Web","Oriente Petrolero",1,"59.99"
"d378ea43eeef76d87917b027cb6d74472711282d91f59300711464aba0f48913","Other Channels","Oriente Petrolero",1,"59.99"
"d39bd2cf506499664e6d2fd2c784b7418bec29c054b9e9840396372d4b0b2b94","Online Web","Oriente Petrolero",1,"1740.00"
"d39c13a57eeea38edccddeba96c7a6da4fc79512c380dd87508c57d780880ab6","Manual Admin","Oriente Petrolero",1,"340.99"
"d3a4092d43cecb08db0f28acd056fbfa2894bc1e76c98335492f04d671d903b7","Manual Admin","Formula 1",1,"59.99"
"d3a437d8b9ec6eeada184fbf6d6c3c94013d029e83a76e008f6cd24f8a34ca46","Manual Admin","Boca Juniors",1,"99.98"
"d3d75f8ff314bb4009c0e6da20989de5f1e87fa7384eaa01112524426e05b0f6","Manual Admin","Oriente Petrolero",1,"59.99"
