niche_a,niche_b,channel_name,shared_customers_count,overlap_percentage
Oriente Petrolero,EDM,Point of Sale,1,0.05
Oriente Petrolero,Inglaterra,Point of Sale,1,0.05
Oriente Petrolero,Belgica,Point of Sale,1,0.05
Oriente Petrolero,Francia,Point of Sale,1,0.05
Oriente Petrolero,Belgica,Manual Admin,1,0.05
Oriente Petrolero,Dr. Strange,Online Web,1,0.05
Oriente Petrolero,Bayern Münich,Online Web,1,0.05
Oriente Petrolero,BTS,Online Web,1,0.05
Oriente Petrolero,Blackpink,Other Channels,1,0.05
Oriente Petrolero,Daddy Yankee,Other Channels,1,0.05
Oriente Petrolero,Breaking Bad Universe,Other Channels,1,0.05
Oriente Petrolero,España,Other Channels,1,0.05
Oriente Petrolero,Better Call Saul,Point of Sale,1,0.05
Oriente Petrolero,Croacia,Point of Sale,1,0.05
Oriente Petrolero,Game of Thrones,Point of Sale,1,0.05
Oriente Petrolero,NBA,Other Channels,1,0.05
Oriente Petrolero,Brasil,Point of Sale,1,0.05
Oriente Petrolero,Élite,Point of Sale,1,0.05
Oriente Petrolero,minions,Manual Admin,1,0.05
Oriente Petrolero,Uruguay,Online Web,1,0.05
Oriente Petrolero,Élite,Manual Admin,1,0.05
Oriente Petrolero,Belgica,Online Web,1,0.05
Oriente Petrolero,Francia,Online Web,1,0.05
Oriente Petrolero,Dr. Strange,Other Channels,1,0.05
Oriente Petrolero,Bayern Münich,Other Channels,1,0.05
Oriente Petrolero,BTS,Other Channels,1,0.05
Oriente Petrolero,Blackpink,Point of Sale,1,0.05
Oriente Petrolero,Daddy Yankee,Point of Sale,1,0.05
Oriente Petrolero,Harry Styles,Point of Sale,1,0.05
Oriente Petrolero,Breaking Bad Universe,Point of Sale,1,0.05
Oriente Petrolero,España,Point of Sale,1,0.05
Oriente Petrolero,NBA,Point of Sale,1,0.05
Oriente Petrolero,España,Manual Admin,1,0.05
